"","ID","JobTitle","FulltimeParttime","PositionTitle","Level","Scool","Day","Entrance","Exit"
"477",187,"Professor","Full-Time","Professor","E","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"478",188,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Monday","7:30-8:00","17:00-17:30"
"479",188,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Thursday","8:30-9:00","16:00-16:30"
"480",188,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Tuesday","8:30-9:00","17:00-17:30"
"481",188,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"482",189,"Director","Full-Time","Director of Postgrad Research","E","SEIT","Friday","8:30-9:00","17:00-17:30"
"483",189,"Director","Full-Time","Director of Postgrad Research","E","SEIT","Monday","8:30-9:00","16:30-17:00"
"484",189,"Director","Full-Time","Director of Postgrad Research","E","SEIT","Thursday","8:00-8:30","16:30-17:00"
"485",189,"Director","Full-Time","Director of Postgrad Research","E","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"486",189,"Director","Full-Time","Director of Postgrad Research","E","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"487",190,"Professor","Full-Time","Professor","E","SEIT","Friday","8:30-9:00","15:00-15:30"
"488",190,"Professor","Full-Time","Professor","E","SEIT","Monday","9:00-9:30","16:30-17:00"
"489",190,"Professor","Full-Time","Professor","E","SEIT","Thursday","8:00-8:30","17:00-17:30"
"490",190,"Professor","Full-Time","Professor","E","SEIT","Wednesday","8:30-9:00","17:00-17:30"
"491",191,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Friday","8:30-9:00","17:00-17:30"
"492",191,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Monday","8:00-8:30","16:00-16:30"
"493",191,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Thursday","8:30-9:00","16:30-17:00"
"494",191,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"495",192,"Senior Lecturer","Full-Time","Senior Lecturer","C","SEIT","Friday","8:30-9:00","16:00-16:30"
"496",192,"Senior Lecturer","Full-Time","Senior Lecturer","C","SEIT","Monday","8:30-9:00","16:30-17:00"
"497",192,"Senior Lecturer","Full-Time","Senior Lecturer","C","SEIT","Thursday","8:30-9:00","16:00-16:30"
"498",192,"Senior Lecturer","Full-Time","Senior Lecturer","C","SEIT","Tuesday","7:30-8:00","16:30-17:00"
"499",192,"Senior Lecturer","Full-Time","Senior Lecturer","C","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"500",194,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Friday","8:00-8:30","16:30-17:00"
"501",194,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Monday","8:30-9:00","17:00-17:30"
"502",194,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Thursday","8:30-9:00","16:30-17:00"
"503",194,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Tuesday","8:30-9:00","17:00-17:30"
"504",194,"Associate Professor","Full-Time","Associate Professor","D","SEIT","Wednesday","8:00-8:30","17:30-18:00"
"505",195,"Senior Lecturer","Full-Time","Senior Lecturer","C","SEIT","Friday","9:00-9:30","16:00-16:30"
"506",195,"Senior Lecturer","Full-Time","Senior Lecturer","C","SEIT","Monday","8:00-8:30","16:30-17:00"
"507",195,"Senior Lecturer","Full-Time","Senior Lecturer","C","SEIT","Thursday","8:00-8:30","16:30-17:00"
"508",195,"Senior Lecturer","Full-Time","Senior Lecturer","C","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"509",195,"Senior Lecturer","Full-Time","Senior Lecturer","C","SEIT","Wednesday","9:30-10:00","16:30-17:00"
"510",197,"Research Associate","Part-Time","Research Associate","A","SEIT","Friday","8:00-8:30","16:00-16:30"
"511",197,"Research Associate","Part-Time","Research Associate","A","SEIT","Monday","8:00-8:30","17:30-18:00"
"512",197,"Research Associate","Part-Time","Research Associate","A","SEIT","Thursday","8:30-9:00","16:00-16:30"
"513",197,"Research Associate","Part-Time","Research Associate","A","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"514",197,"Research Associate","Part-Time","Research Associate","A","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"515",198,"Professor","Full-Time","Director, Research  BB D/E","E","SEIT","Friday","8:30-9:00","16:30-17:00"
"516",198,"Professor","Full-Time","Director, Research  BB D/E","E","SEIT","Monday","8:00-8:30","15:30-16:00"
"517",198,"Professor","Full-Time","Director, Research  BB D/E","E","SEIT","Thursday","8:00-8:30","17:30-18:00"
"518",198,"Professor","Full-Time","Director, Research  BB D/E","E","SEIT","Tuesday","8:00-8:30","17:00-17:30"
"519",198,"Professor","Full-Time","Director, Research  BB D/E","E","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"520",199,"ADFA Administrative","Part-Time","Mgr. Laser, Safety & Comp.","8","BUS","Friday","9:00-9:30","16:00-16:30"
"521",199,"ADFA Administrative","Part-Time","Mgr. Laser, Safety & Comp.","8","BUS","Monday","8:30-9:00","16:30-17:00"
"522",199,"ADFA Administrative","Part-Time","Mgr. Laser, Safety & Comp.","8","BUS","Thursday","8:00-8:30","16:30-17:00"
"523",199,"ADFA Administrative","Part-Time","Mgr. Laser, Safety & Comp.","8","BUS","Tuesday","9:00-9:30","16:00-16:30"
"524",199,"ADFA Administrative","Part-Time","Mgr. Laser, Safety & Comp.","8","BUS","Wednesday","8:00-8:30","16:30-17:00"
"525",200,"Professor","Full-Time","Professor","E","BUS","Friday","7:30-8:00","16:30-17:00"
"526",200,"Professor","Full-Time","Professor","E","BUS","Monday","8:00-8:30","17:30-18:00"
"527",200,"Professor","Full-Time","Professor","E","BUS","Thursday","8:30-9:00","17:30-18:00"
"528",200,"Professor","Full-Time","Professor","E","BUS","Wednesday","8:00-8:30","16:00-16:30"
"529",201,"Director","Full-Time","Director, UNSW Canberra Space","E","BUS","Friday","8:00-8:30","16:30-17:00"
"530",201,"Director","Full-Time","Director, UNSW Canberra Space","E","BUS","Monday","9:30-10:00","16:30-17:00"
"531",201,"Director","Full-Time","Director, UNSW Canberra Space","E","BUS","Tuesday","8:00-8:30","16:30-17:00"
"532",201,"Director","Full-Time","Director, UNSW Canberra Space","E","BUS","Wednesday","8:30-9:00","16:00-16:30"
"533",203,"Senior Lecturer","Full-Time","(Leave) Senior Lecturer","C","BUS","Monday","8:30-9:00","16:00-16:30"
"534",203,"Senior Lecturer","Full-Time","(Leave) Senior Lecturer","C","BUS","Tuesday","9:00-9:30","15:00-15:30"
"535",204,"Associate Professor","Full-Time","Associate Professor","D","BUS","Friday","9:30-10:00","15:00-15:30"
"536",204,"Associate Professor","Full-Time","Associate Professor","D","BUS","Monday","8:30-9:00","16:30-17:00"
"537",204,"Associate Professor","Full-Time","Associate Professor","D","BUS","Thursday","7:30-8:00","17:30-18:00"
"538",204,"Associate Professor","Full-Time","Associate Professor","D","BUS","Tuesday","8:30-9:00","16:30-17:00"
"539",206,"Senior Lecturer","Part-Time","Senior Lecturer","C","BUS","Thursday","8:00-8:30","16:00-16:30"
"540",206,"Senior Lecturer","Part-Time","Senior Lecturer","C","BUS","Wednesday","8:00-8:30","16:30-17:00"
"541",207,"ADFA Administrative","Full-Time","ACCS Centre Manager","3","BUS","Friday","9:30-10:00","17:00-17:30"
"542",207,"ADFA Administrative","Full-Time","ACCS Centre Manager","3","BUS","Monday","8:30-9:00","16:30-17:00"
"543",207,"ADFA Administrative","Full-Time","ACCS Centre Manager","3","BUS","Thursday","8:30-9:00","16:30-17:00"
"544",207,"ADFA Administrative","Full-Time","ACCS Centre Manager","3","BUS","Tuesday","9:30-10:00","15:30-16:00"
"545",207,"ADFA Administrative","Full-Time","ACCS Centre Manager","3","BUS","Wednesday","8:30-9:00","15:00-15:30"
"546",208,"ADFA Technical Staff","Full-Time","Professional Engineer","1","BUS","Friday","8:00-8:30","16:00-16:30"
"547",208,"ADFA Technical Staff","Full-Time","Professional Engineer","1","BUS","Monday","8:30-9:00","17:00-17:30"
"548",208,"ADFA Technical Staff","Full-Time","Professional Engineer","1","BUS","Thursday","8:00-8:30","17:00-17:30"
"549",208,"ADFA Technical Staff","Full-Time","Professional Engineer","1","BUS","Tuesday","8:00-8:30","15:30-16:00"
"550",208,"ADFA Technical Staff","Full-Time","Professional Engineer","1","BUS","Wednesday","8:30-9:00","16:30-17:00"
"551",211,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:30-9:00","17:00-17:30"
"552",211,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","8:30-9:00","15:30-16:00"
"553",211,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","9:00-9:30","17:00-17:30"
"554",213,"Associate Professor","Full-Time","Associate Professor","D","BUS","Friday","8:30-9:00","16:30-17:00"
"555",213,"Associate Professor","Full-Time","Associate Professor","D","BUS","Monday","8:00-8:30","15:30-16:00"
"556",216,"ADFA Technical Staff","Full-Time","Electronics Engineering Lead","8","BUS","Friday","8:00-8:30","16:00-16:30"
"557",216,"ADFA Technical Staff","Full-Time","Electronics Engineering Lead","8","BUS","Monday","8:00-8:30","16:30-17:00"
"558",216,"ADFA Technical Staff","Full-Time","Electronics Engineering Lead","8","BUS","Thursday","8:30-9:00","16:00-16:30"
"559",216,"ADFA Technical Staff","Full-Time","Electronics Engineering Lead","8","BUS","Tuesday","8:30-9:00","16:30-17:00"
"560",216,"ADFA Technical Staff","Full-Time","Electronics Engineering Lead","8","BUS","Wednesday","8:00-8:30","15:30-16:00"
"561",217,"Associate Professor","Full-Time","Associate Professor","D","BUS","Monday","8:30-9:00","16:30-17:00"
"562",217,"Associate Professor","Full-Time","Associate Professor","D","BUS","Thursday","8:30-9:00","16:00-16:30"
"563",217,"Associate Professor","Full-Time","Associate Professor","D","BUS","Wednesday","8:00-8:30","16:00-16:30"
"564",219,"Lecturer","Full-Time","Lecturer","B","BUS","Thursday","8:30-9:00","16:30-17:00"
"565",219,"Lecturer","Full-Time","Lecturer","B","BUS","Wednesday","8:00-8:30","17:00-17:30"
"566",220,"Lecturer","Full-Time","Lecturer","B","BUS","Friday","8:30-9:00","16:30-17:00"
"567",220,"Lecturer","Full-Time","Lecturer","B","BUS","Monday","8:00-8:30","16:00-16:30"
"568",220,"Lecturer","Full-Time","Lecturer","B","BUS","Thursday","8:30-9:00","16:30-17:00"
"569",220,"Lecturer","Full-Time","Lecturer","B","BUS","Tuesday","8:00-8:30","16:00-16:30"
"570",220,"Lecturer","Full-Time","Lecturer","B","BUS","Wednesday","8:30-9:00","16:30-17:00"
"571",221,"ADFA Technical Staff","Full-Time","Technical Officer Electronics","5","BUS","Monday","8:00-8:30","17:30-18:00"
"572",221,"ADFA Technical Staff","Full-Time","Technical Officer Electronics","5","BUS","Thursday","8:00-8:30","15:30-16:00"
"573",221,"ADFA Technical Staff","Full-Time","Technical Officer Electronics","5","BUS","Tuesday","8:00-8:30","16:30-17:00"
"574",222,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:00-8:30","16:30-17:00"
"575",222,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","8:30-9:00","16:00-16:30"
"576",222,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","8:00-8:30","17:00-17:30"
"577",222,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","7:00-7:30","16:30-17:00"
"578",222,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","8:00-8:30","16:00-16:30"
"579",223,"Professor","Full-Time","Professor","E","BUS","Monday","8:30-9:00","16:30-17:00"
"580",223,"Professor","Full-Time","Professor","E","BUS","Thursday","8:00-8:30","16:30-17:00"
"581",227,"ADFA Technical Staff","Full-Time","Senior Technical Specialist","3","BUS","Friday","8:30-9:00","16:30-17:00"
"582",227,"ADFA Technical Staff","Full-Time","Senior Technical Specialist","3","BUS","Monday","8:30-9:00","16:30-17:00"
"583",227,"ADFA Technical Staff","Full-Time","Senior Technical Specialist","3","BUS","Thursday","8:00-8:30","16:00-16:30"
"584",227,"ADFA Technical Staff","Full-Time","Senior Technical Specialist","3","BUS","Wednesday","9:30-10:00","16:00-16:30"
"585",230,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:00-8:30","16:30-17:00"
"586",230,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","8:00-8:30","16:30-17:00"
"587",230,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","8:00-8:30","16:30-17:00"
"588",230,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","8:00-8:30","17:30-18:00"
"589",230,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","7:30-8:00","16:30-17:00"
"590",231,"Deputy Head of School","Full-Time","Deputy Head (Administration)","D","BUS","Friday","8:30-9:00","17:30-18:00"
"591",231,"Deputy Head of School","Full-Time","Deputy Head (Administration)","D","BUS","Monday","8:30-9:00","15:30-16:00"
"592",231,"Deputy Head of School","Full-Time","Deputy Head (Administration)","D","BUS","Thursday","8:00-8:30","16:30-17:00"
"593",231,"Deputy Head of School","Full-Time","Deputy Head (Administration)","D","BUS","Tuesday","9:00-9:30","16:30-17:00"
"594",231,"Deputy Head of School","Full-Time","Deputy Head (Administration)","D","BUS","Wednesday","8:30-9:00","17:30-18:00"
"595",232,"ADFA Technical Staff","Full-Time","Space Systems Engineer","4","BUS","Friday","8:00-8:30","16:00-16:30"
"596",232,"ADFA Technical Staff","Full-Time","Space Systems Engineer","4","BUS","Monday","8:30-9:00","16:30-17:00"
"597",232,"ADFA Technical Staff","Full-Time","Space Systems Engineer","4","BUS","Thursday","8:30-9:00","17:00-17:30"
"598",232,"ADFA Technical Staff","Full-Time","Space Systems Engineer","4","BUS","Tuesday","8:30-9:00","16:00-16:30"
"599",232,"ADFA Technical Staff","Full-Time","Space Systems Engineer","4","BUS","Wednesday","8:00-8:30","16:00-16:30"
"600",234,"Scientia Fellow (Level D)","Full-Time","Scientia Fellow","D","BUS","Monday","8:30-9:00","15:00-15:30"
"601",234,"Scientia Fellow (Level D)","Full-Time","Scientia Fellow","D","BUS","Tuesday","9:30-10:00","15:00-15:30"
"602",236,"Research Associate","Full-Time","Research Associate","A","BUS","Friday","9:00-9:30","17:00-17:30"
"603",236,"Research Associate","Full-Time","Research Associate","A","BUS","Monday","8:30-9:00","16:00-16:30"
"604",236,"Research Associate","Full-Time","Research Associate","A","BUS","Tuesday","8:30-9:00","16:00-16:30"
"605",236,"Research Associate","Full-Time","Research Associate","A","BUS","Wednesday","8:30-9:00","16:00-16:30"
"606",238,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:00-8:30","17:00-17:30"
"607",238,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","8:00-8:30","15:00-15:30"
"608",238,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","7:00-7:30","16:30-17:00"
"609",238,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","8:30-9:00","16:30-17:00"
"610",238,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","8:30-9:00","16:30-17:00"
"611",239,"Senior Research Associate","Full-Time","Senior Research Associate","A","BUS","Friday","8:00-8:30","16:00-16:30"
"612",239,"Senior Research Associate","Full-Time","Senior Research Associate","A","BUS","Monday","9:30-10:00","15:30-16:00"
"613",239,"Senior Research Associate","Full-Time","Senior Research Associate","A","BUS","Thursday","8:30-9:00","16:00-16:30"
"614",239,"Senior Research Associate","Full-Time","Senior Research Associate","A","BUS","Tuesday","9:30-10:00","16:30-17:00"
"615",239,"Senior Research Associate","Full-Time","Senior Research Associate","A","BUS","Wednesday","8:30-9:00","16:00-16:30"
"616",242,"ADFA Administrative","Full-Time","Technical Officer","2","BUS","Monday","9:00-9:30","17:30-18:00"
"617",242,"ADFA Administrative","Full-Time","Technical Officer","2","BUS","Tuesday","8:00-8:30","15:00-15:30"
"618",242,"ADFA Administrative","Full-Time","Technical Officer","2","BUS","Wednesday","8:30-9:00","16:00-16:30"
"619",243,"Lecturer","Full-Time","Lecturer","B","BUS","Friday","8:00-8:30","16:00-16:30"
"620",243,"Lecturer","Full-Time","Lecturer","B","BUS","Monday","8:00-8:30","15:30-16:00"
"621",243,"Lecturer","Full-Time","Lecturer","B","BUS","Thursday","8:00-8:30","16:30-17:00"
"622",243,"Lecturer","Full-Time","Lecturer","B","BUS","Tuesday","8:00-8:30","16:30-17:00"
"623",243,"Lecturer","Full-Time","Lecturer","B","BUS","Wednesday","8:00-8:30","16:30-17:00"
"624",244,"ADFA Technical Staff","Full-Time","Space Systems Engineer","5","BUS","Friday","8:00-8:30","16:30-17:00"
"625",244,"ADFA Technical Staff","Full-Time","Space Systems Engineer","5","BUS","Monday","8:30-9:00","16:00-16:30"
"626",244,"ADFA Technical Staff","Full-Time","Space Systems Engineer","5","BUS","Thursday","8:00-8:30","16:00-16:30"
"627",244,"ADFA Technical Staff","Full-Time","Space Systems Engineer","5","BUS","Tuesday","8:00-8:30","16:30-17:00"
"628",244,"ADFA Technical Staff","Full-Time","Space Systems Engineer","5","BUS","Wednesday","8:00-8:30","16:00-16:30"
"629",247,"Research Associate","Part-Time","Research Associate","A","BUS","Friday","7:30-8:00","16:30-17:00"
"630",247,"Research Associate","Part-Time","Research Associate","A","BUS","Monday","8:00-8:30","15:00-15:30"
"631",247,"Research Associate","Part-Time","Research Associate","A","BUS","Tuesday","8:30-9:00","17:30-18:00"
"632",247,"Research Associate","Part-Time","Research Associate","A","BUS","Wednesday","8:00-8:30","16:30-17:00"
"633",248,"Research Staff Level B","Full-Time","Research Staff Level B","D","BUS","Friday","8:00-8:30","16:00-16:30"
"634",248,"Research Staff Level B","Full-Time","Research Staff Level B","D","BUS","Thursday","7:00-7:30","16:30-17:00"
"635",248,"Research Staff Level B","Full-Time","Research Staff Level B","D","BUS","Tuesday","8:30-9:00","16:30-17:00"
"636",248,"Research Staff Level B","Full-Time","Research Staff Level B","D","BUS","Wednesday","8:30-9:00","16:30-17:00"
"637",250,"Professor","Full-Time","Professor","E","BUS","Friday","8:30-9:00","16:00-16:30"
"638",250,"Professor","Full-Time","Professor","E","BUS","Tuesday","8:30-9:00","16:30-17:00"
"639",250,"Professor","Full-Time","Professor","E","BUS","Wednesday","9:30-10:00","16:30-17:00"
"640",253,"Senior Research Associate","Full-Time","Research Associate","A","BUS","Monday","8:00-8:30","16:00-16:30"
"641",253,"Senior Research Associate","Full-Time","Research Associate","A","BUS","Thursday","8:30-9:00","16:30-17:00"
"642",253,"Senior Research Associate","Full-Time","Research Associate","A","BUS","Wednesday","8:00-8:30","16:00-16:30"
"643",254,"Lecturer","Full-Time","Lecturer","B","BUS","Friday","8:00-8:30","16:30-17:00"
"644",254,"Lecturer","Full-Time","Lecturer","B","BUS","Monday","8:00-8:30","17:00-17:30"
"645",254,"Lecturer","Full-Time","Lecturer","B","BUS","Thursday","8:30-9:00","17:00-17:30"
"646",254,"Lecturer","Full-Time","Lecturer","B","BUS","Tuesday","8:30-9:00","16:30-17:00"
"647",254,"Lecturer","Full-Time","Lecturer","B","BUS","Wednesday","8:00-8:30","17:00-17:30"
"648",261,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","BUS","Friday","8:30-9:00","16:00-16:30"
"649",261,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","BUS","Monday","8:30-9:00","16:30-17:00"
"650",262,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:00-8:30","17:00-17:30"
"651",262,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","8:00-8:30","17:00-17:30"
"652",262,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","8:00-8:30","16:30-17:00"
"653",262,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","8:00-8:30","16:30-17:00"
"654",263,"Lecturer","Full-Time","Lecturer - Sys Eng. & Project","B","BUS","Monday","8:30-9:00","16:30-17:00"
"655",263,"Lecturer","Full-Time","Lecturer - Sys Eng. & Project","B","BUS","Thursday","8:30-9:00","15:30-16:00"
"656",263,"Lecturer","Full-Time","Lecturer - Sys Eng. & Project","B","BUS","Wednesday","9:00-9:30","16:30-17:00"
"657",266,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:00-8:30","16:30-17:00"
"658",266,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","9:30-10:00","16:30-17:00"
"659",266,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","8:30-9:00","16:30-17:00"
"660",266,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","8:00-8:30","16:00-16:30"
"661",266,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","8:30-9:00","16:00-16:30"
"662",267,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:30-9:00","17:00-17:30"
"663",267,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","8:30-9:00","16:30-17:00"
"664",267,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","8:30-9:00","16:30-17:00"
"665",267,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","8:00-8:30","15:00-15:30"
"666",268,"Lecturer","Full-Time","Lecturer - Aviation","B","BUS","Friday","8:30-9:00","15:30-16:00"
"667",268,"Lecturer","Full-Time","Lecturer - Aviation","B","BUS","Monday","8:00-8:30","16:30-17:00"
"668",268,"Lecturer","Full-Time","Lecturer - Aviation","B","BUS","Tuesday","8:30-9:00","16:30-17:00"
"669",268,"Lecturer","Full-Time","Lecturer - Aviation","B","BUS","Wednesday","8:30-9:00","15:30-16:00"
"670",270,"Research Associate","Full-Time","Research Associate","A","BUS","Friday","8:00-8:30","16:30-17:00"
"671",270,"Research Associate","Full-Time","Research Associate","A","BUS","Monday","7:00-7:30","15:30-16:00"
"672",270,"Research Associate","Full-Time","Research Associate","A","BUS","Thursday","8:00-8:30","16:00-16:30"
"673",270,"Research Associate","Full-Time","Research Associate","A","BUS","Tuesday","8:00-8:30","16:30-17:00"
"674",270,"Research Associate","Full-Time","Research Associate","A","BUS","Wednesday","8:30-9:00","16:00-16:30"
"675",271,"ADFA Administrative","Full-Time","Flight Operations Engineer","3","BUS","Friday","8:00-8:30","15:30-16:00"
"676",271,"ADFA Administrative","Full-Time","Flight Operations Engineer","3","BUS","Monday","8:30-9:00","15:30-16:00"
"677",271,"ADFA Administrative","Full-Time","Flight Operations Engineer","3","BUS","Thursday","8:30-9:00","16:30-17:00"
"678",271,"ADFA Administrative","Full-Time","Flight Operations Engineer","3","BUS","Tuesday","9:00-9:30","16:00-16:30"
"679",271,"ADFA Administrative","Full-Time","Flight Operations Engineer","3","BUS","Wednesday","8:30-9:00","16:30-17:00"
"680",273,"Research Associate","Full-Time","Research Staff Level A","A","BUS","Monday","8:30-9:00","16:30-17:00"
"681",273,"Research Associate","Full-Time","Research Staff Level A","A","BUS","Thursday","8:30-9:00","16:30-17:00"
"682",273,"Research Associate","Full-Time","Research Staff Level A","A","BUS","Tuesday","8:30-9:00","16:00-16:30"
"683",273,"Research Associate","Full-Time","Research Staff Level A","A","BUS","Wednesday","8:30-9:00","16:30-17:00"
"684",274,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","9:00-9:30","16:00-16:30"
"685",274,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","8:30-9:00","16:00-16:30"
"686",274,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","8:00-8:30","16:00-16:30"
"687",274,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","8:00-8:30","16:30-17:00"
"688",275,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:30-9:00","16:30-17:00"
"689",275,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","9:00-9:30","16:00-16:30"
"690",275,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","8:00-8:30","17:30-18:00"
"691",275,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","8:00-8:30","16:00-16:30"
"692",276,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:30-9:00","16:00-16:30"
"693",276,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","8:00-8:30","17:30-18:00"
"694",276,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","8:30-9:00","16:30-17:00"
"695",277,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","9:30-10:00","16:00-16:30"
"696",277,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","8:00-8:30","15:00-15:30"
"697",277,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","8:00-8:30","15:00-15:30"
"698",277,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","8:00-8:30","17:30-18:00"
"699",277,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","8:30-9:00","16:30-17:00"
"700",280,"ADFA IT Staff","Full-Time","Manager, Cyber Security Range","D","BUS","Friday","8:00-8:30","16:30-17:00"
"701",280,"ADFA IT Staff","Full-Time","Manager, Cyber Security Range","D","BUS","Monday","8:30-9:00","16:30-17:00"
"702",280,"ADFA IT Staff","Full-Time","Manager, Cyber Security Range","D","BUS","Tuesday","8:00-8:30","16:30-17:00"
"703",282,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:30-9:00","16:30-17:00"
"704",282,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","9:00-9:30","16:30-17:00"
"705",282,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","8:00-8:30","15:30-16:00"
"706",282,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","8:30-9:00","17:00-17:30"
"707",283,"Lecturer","Full-Time","Lecturer","B","BUS","Friday","8:30-9:00","16:00-16:30"
"708",283,"Lecturer","Full-Time","Lecturer","B","BUS","Monday","8:00-8:30","16:30-17:00"
"709",283,"Lecturer","Full-Time","Lecturer","B","BUS","Wednesday","8:00-8:30","17:00-17:30"
"710",284,"ADFA Technical Staff","Full-Time","RF Engineer","1","BUS","Friday","7:00-7:30","16:00-16:30"
"711",284,"ADFA Technical Staff","Full-Time","RF Engineer","1","BUS","Monday","7:30-8:00","16:00-16:30"
"712",284,"ADFA Technical Staff","Full-Time","RF Engineer","1","BUS","Thursday","8:00-8:30","17:00-17:30"
"713",284,"ADFA Technical Staff","Full-Time","RF Engineer","1","BUS","Tuesday","9:00-9:30","16:00-16:30"
"714",284,"ADFA Technical Staff","Full-Time","RF Engineer","1","BUS","Wednesday","8:30-9:00","16:30-17:00"
"715",285,"Lecturer","Full-Time","Lecturer - Civil Engineering","B","BUS","Friday","8:00-8:30","16:30-17:00"
"716",285,"Lecturer","Full-Time","Lecturer - Civil Engineering","B","BUS","Monday","8:00-8:30","15:00-15:30"
"717",285,"Lecturer","Full-Time","Lecturer - Civil Engineering","B","BUS","Thursday","8:00-8:30","16:30-17:00"
"718",285,"Lecturer","Full-Time","Lecturer - Civil Engineering","B","BUS","Tuesday","8:00-8:30","16:30-17:00"
"719",285,"Lecturer","Full-Time","Lecturer - Civil Engineering","B","BUS","Wednesday","8:00-8:30","16:30-17:00"
"720",289,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Friday","8:00-8:30","16:30-17:00"
