"","ID","Career","Gender","AdmitTerm","School","Day","Entrance","Exit"
"3680",1654,"PGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:30-9:00","15:30-16:00"
"3681",1654,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"3682",1654,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"3683",1655,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","15:30-16:00"
"3684",1655,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","15:00-15:30"
"3685",1655,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","15:30-16:00"
"3686",1656,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","17:00-17:30"
"3687",1656,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","9:00-9:30","16:30-17:00"
"3688",1656,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"3689",1657,"PGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:00-8:30","16:00-16:30"
"3690",1657,"PGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:00-8:30","15:30-16:00"
"3691",1657,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","7:30-8:00","16:00-16:30"
"3692",1657,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","9:00-9:30","16:00-16:30"
"3693",1657,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"3694",1660,"PGRD","M","Semester 1 Canberra 2019","SEIT","Friday","7:00-7:30","15:30-16:00"
"3695",1660,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3696",1660,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:00-8:30","15:30-16:00"
"3697",1660,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"3698",1661,"PGRD","M","Semester 2 2018","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3699",1661,"PGRD","M","Semester 2 2018","SEIT","Tuesday","8:00-8:30","15:00-15:30"
"3700",1661,"PGRD","M","Semester 2 2018","SEIT","Wednesday","7:30-8:00","16:00-16:30"
"3701",1667,"PGRD","M","Semester 2 2018","SEIT","Tuesday","8:30-9:00","15:00-15:30"
"3702",1668,"UGRD","M","Semester 1 Canberra 2019","HASS","Friday","8:00-8:30","16:00-16:30"
"3703",1668,"UGRD","M","Semester 1 Canberra 2019","HASS","Monday","8:00-8:30","16:00-16:30"
"3704",1668,"UGRD","M","Semester 1 Canberra 2019","HASS","Thursday","8:00-8:30","16:00-16:30"
"3705",1668,"UGRD","M","Semester 1 Canberra 2019","HASS","Tuesday","8:00-8:30","16:30-17:00"
"3706",1668,"UGRD","M","Semester 1 Canberra 2019","HASS","Wednesday","8:30-9:00","16:00-16:30"
"3707",1674,"PGRD","F","Semester 1 Canberra 2019","SEIT","Monday","8:00-8:30","15:30-16:00"
"3708",1674,"PGRD","F","Semester 1 Canberra 2019","SEIT","Thursday","9:00-9:30","16:30-17:00"
"3709",1674,"PGRD","F","Semester 1 Canberra 2019","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"3710",1675,"PGRD","M","Semester 2 Canberra 2019","SEIT","Friday","8:00-8:30","16:00-16:30"
"3711",1675,"PGRD","M","Semester 2 Canberra 2019","SEIT","Monday","8:30-9:00","16:00-16:30"
"3712",1675,"PGRD","M","Semester 2 Canberra 2019","SEIT","Tuesday","9:30-10:00","16:30-17:00"
"3713",1675,"PGRD","M","Semester 2 Canberra 2019","SEIT","Wednesday","8:30-9:00","15:00-15:30"
"3714",1679,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","17:00-17:30"
"3715",1679,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","7:00-7:30","16:00-16:30"
"3716",1680,"PGRD","M","Semester 2 Canberra 2019","SEIT","Thursday","8:30-9:00","15:30-16:00"
"3717",1680,"PGRD","M","Semester 2 Canberra 2019","SEIT","Tuesday","7:30-8:00","16:30-17:00"
"3718",1680,"PGRD","M","Semester 2 Canberra 2019","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"3719",1681,"PGRD","M","Semester 2 Canberra 2019","HASS","Monday","8:00-8:30","16:00-16:30"
"3720",1681,"PGRD","M","Semester 2 Canberra 2019","HASS","Thursday","8:00-8:30","16:30-17:00"
"3721",1681,"PGRD","M","Semester 2 Canberra 2019","HASS","Wednesday","8:00-8:30","16:30-17:00"
"3722",1686,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
"3723",1686,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","7:00-7:30","16:00-16:30"
"3724",1686,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","9:00-9:30","16:00-16:30"
"3725",1686,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"3726",1686,"PGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"3727",1692,"PGRD","F","Semester 1 Canberra 2019","SEIT","Friday","8:00-8:30","16:30-17:00"
"3728",1692,"PGRD","F","Semester 1 Canberra 2019","SEIT","Monday","8:00-8:30","15:30-16:00"
"3729",1692,"PGRD","F","Semester 1 Canberra 2019","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3730",1692,"PGRD","F","Semester 1 Canberra 2019","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"3731",1692,"PGRD","F","Semester 1 Canberra 2019","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"3732",1703,"PGRD","M","Semester 2 Canberra 2019","SEIT","Friday","8:00-8:30","16:30-17:00"
"3733",1703,"PGRD","M","Semester 2 Canberra 2019","SEIT","Monday","8:00-8:30","15:00-15:30"
"3734",1705,"PGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:00-8:30","16:30-17:00"
"3735",1705,"PGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:30-9:00","17:00-17:30"
"3736",1705,"PGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:30-9:00","15:30-16:00"
"3737",1708,"PGRD","F","Term 1 2020","SEIT","Friday","8:00-8:30","17:00-17:30"
"3738",1708,"PGRD","F","Term 1 2020","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"3739",1709,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:00-8:30","16:00-16:30"
"3740",1709,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:30-9:00","17:30-18:00"
"3741",1709,"UGRD","M","Semester 1 Canberra 2020","HASS","Saturday","8:30-9:00","15:30-16:00"
"3742",1709,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:00-8:30","15:30-16:00"
"3743",1709,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","7:30-8:00","16:00-16:30"
"3744",1709,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","16:00-16:30"
"3745",1712,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","15:00-15:30"
"3746",1712,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","15:00-15:30"
"3747",1712,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","17:00-17:30"
"3748",1712,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"3749",1712,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"3750",1713,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:30-17:00"
"3751",1713,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
"3752",1713,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3753",1713,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:00-15:30"
"3754",1715,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","15:30-16:00"
"3755",1715,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
"3756",1715,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:30-17:00"
"3757",1715,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"3758",1715,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"3759",1717,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
"3760",1717,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
"3761",1717,"UGRD","M","Semester 1 Canberra 2020","SEIT","Saturday","8:30-9:00","16:00-16:30"
"3762",1717,"UGRD","M","Semester 1 Canberra 2020","SEIT","Sunday","8:00-8:30","15:30-16:00"
"3763",1717,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3764",1717,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","7:00-7:30","16:00-16:30"
"3765",1717,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"3766",1718,"UGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:00-16:30"
"3767",1718,"UGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:30-9:00","16:00-16:30"
"3768",1718,"UGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:30-9:00","16:00-16:30"
"3769",1718,"UGRD","M","Semester 1 Canberra 2020","BUS","Wednesday","7:30-8:00","15:30-16:00"
"3770",1722,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
"3771",1722,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","9:00-9:30","15:30-16:00"
"3772",1722,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:30-17:00"
"3773",1722,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"3774",1722,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"3775",1726,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:00-8:30","15:30-16:00"
"3776",1726,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","16:30-17:00"
"3777",1726,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:30-9:00","16:30-17:00"
"3778",1726,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:30-9:00","15:30-16:00"
"3779",1726,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","9:00-9:30","15:00-15:30"
"3780",1728,"UGRD","M","Semester 1 Canberra 2020","SCI","Friday","8:00-8:30","16:00-16:30"
"3781",1728,"UGRD","M","Semester 1 Canberra 2020","SCI","Monday","9:00-9:30","16:30-17:00"
"3782",1728,"UGRD","M","Semester 1 Canberra 2020","SCI","Thursday","8:30-9:00","15:30-16:00"
"3783",1728,"UGRD","M","Semester 1 Canberra 2020","SCI","Tuesday","8:00-8:30","16:30-17:00"
"3784",1728,"UGRD","M","Semester 1 Canberra 2020","SCI","Wednesday","9:00-9:30","16:00-16:30"
"3785",1729,"UGRD","M","Semester 1 Canberra 2020","SCI","Friday","8:00-8:30","15:30-16:00"
"3786",1729,"UGRD","M","Semester 1 Canberra 2020","SCI","Monday","8:30-9:00","17:30-18:00"
"3787",1729,"UGRD","M","Semester 1 Canberra 2020","SCI","Thursday","8:30-9:00","17:30-18:00"
"3788",1729,"UGRD","M","Semester 1 Canberra 2020","SCI","Tuesday","8:00-8:30","16:30-17:00"
"3789",1729,"UGRD","M","Semester 1 Canberra 2020","SCI","Wednesday","8:00-8:30","16:30-17:00"
"3790",1730,"UGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:00-8:30","17:00-17:30"
"3791",1730,"UGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:30-9:00","15:00-15:30"
"3792",1730,"UGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:30-9:00","16:00-16:30"
"3793",1730,"UGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","9:30-10:00","16:00-16:30"
"3794",1730,"UGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:30-9:00","16:30-17:00"
"3795",1731,"UGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:00-8:30","16:30-17:00"
"3796",1731,"UGRD","M","Semester 1 Canberra 2020","BUS","Monday","8:30-9:00","17:30-18:00"
"3797",1731,"UGRD","M","Semester 1 Canberra 2020","BUS","Saturday","8:00-8:30","16:00-16:30"
"3798",1731,"UGRD","M","Semester 1 Canberra 2020","BUS","Sunday","8:30-9:00","15:30-16:00"
"3799",1731,"UGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:30-9:00","16:00-16:30"
"3800",1731,"UGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","9:00-9:30","16:00-16:30"
"3801",1731,"UGRD","M","Semester 1 Canberra 2020","BUS","Wednesday","8:00-8:30","15:30-16:00"
"3802",1732,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:30-17:00"
"3803",1732,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
"3804",1732,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3805",1732,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","15:00-15:30"
"3806",1732,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"3807",1733,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","15:00-15:30"
"3808",1733,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","9:30-10:00","15:30-16:00"
"3809",1733,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","15:30-16:00"
"3810",1733,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","9:00-9:30","16:30-17:00"
"3811",1733,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","17:00-17:30"
"3812",1734,"UGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:30-17:00"
"3813",1734,"UGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","17:30-18:00"
"3814",1734,"UGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","15:30-16:00"
"3815",1734,"UGRD","F","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"3816",1734,"UGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"3817",1735,"UGRD","F","Semester 1 Canberra 2020","HASS","Friday","8:00-8:30","15:30-16:00"
"3818",1735,"UGRD","F","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","16:30-17:00"
"3819",1735,"UGRD","F","Semester 1 Canberra 2020","HASS","Thursday","8:00-8:30","16:30-17:00"
"3820",1735,"UGRD","F","Semester 1 Canberra 2020","HASS","Tuesday","8:00-8:30","16:30-17:00"
"3821",1735,"UGRD","F","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","15:30-16:00"
"3822",1738,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","15:30-16:00"
"3823",1738,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3824",1738,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"3825",1739,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
"3826",1739,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","7:30-8:00","16:00-16:30"
"3827",1739,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
"3828",1739,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","15:00-15:30"
"3829",1739,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:00-15:30"
"3830",1741,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
"3831",1741,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","15:30-16:00"
"3832",1741,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","15:30-16:00"
"3833",1741,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"3834",1741,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"3835",1743,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
"3836",1743,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","9:30-10:00","16:00-16:30"
"3837",1743,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3838",1743,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"3839",1743,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:00-15:30"
"3840",1744,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
"3841",1744,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","15:30-16:00"
"3842",1744,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","9:00-9:30","15:30-16:00"
"3843",1744,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","7:30-8:00","16:00-16:30"
"3844",1744,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"3845",1745,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:30-17:00"
"3846",1745,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
"3847",1745,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","15:00-15:30"
"3848",1745,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"3849",1745,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"3850",1746,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:30-17:00"
"3851",1746,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
"3852",1746,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
"3853",1746,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","15:00-15:30"
"3854",1746,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"3855",1747,"UGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","15:00-15:30"
"3856",1747,"UGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
"3857",1747,"UGRD","F","Semester 1 Canberra 2020","SEIT","Sunday","7:30-8:00","15:30-16:00"
"3858",1747,"UGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","17:30-18:00"
"3859",1747,"UGRD","F","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"3860",1747,"UGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"3861",1748,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","7:30-8:00","16:00-16:30"
"3862",1748,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
"3863",1748,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3864",1748,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"3865",1748,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","7:30-8:00","16:00-16:30"
"3866",1752,"UGRD","F","Semester 1 Canberra 2020","BUS","Friday","8:00-8:30","16:30-17:00"
"3867",1752,"UGRD","F","Semester 1 Canberra 2020","BUS","Monday","9:00-9:30","16:00-16:30"
"3868",1752,"UGRD","F","Semester 1 Canberra 2020","BUS","Thursday","8:00-8:30","15:30-16:00"
"3869",1752,"UGRD","F","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","15:30-16:00"
"3870",1752,"UGRD","F","Semester 1 Canberra 2020","BUS","Wednesday","8:30-9:00","16:30-17:00"
"3871",1753,"UGRD","M","Semester 1 Canberra 2020","BUS","Friday","7:00-7:30","16:30-17:00"
"3872",1753,"UGRD","M","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","16:30-17:00"
"3873",1753,"UGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:00-8:30","16:00-16:30"
"3874",1753,"UGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","16:00-16:30"
"3875",1753,"UGRD","M","Semester 1 Canberra 2020","BUS","Wednesday","8:30-9:00","15:30-16:00"
"3876",1754,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","7:30-8:00","15:30-16:00"
"3877",1754,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:30-17:00"
"3878",1754,"UGRD","M","Semester 1 Canberra 2020","SEIT","Sunday","8:30-9:00","15:30-16:00"
"3879",1754,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3880",1754,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","15:30-16:00"
"3881",1754,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"3882",1756,"UGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:00-16:30"
"3883",1756,"UGRD","M","Semester 1 Canberra 2020","BUS","Monday","9:00-9:30","16:00-16:30"
"3884",1756,"UGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:30-9:00","16:30-17:00"
"3885",1756,"UGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","15:30-16:00"
"3886",1756,"UGRD","M","Semester 1 Canberra 2020","BUS","Wednesday","9:00-9:30","16:00-16:30"
"3887",1757,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:30-17:00"
"3888",1757,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","9:00-9:30","16:30-17:00"
"3889",1757,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","15:30-16:00"
"3890",1757,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"3891",1757,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"3892",1758,"UGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
"3893",1758,"UGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","15:30-16:00"
"3894",1758,"UGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3895",1758,"UGRD","F","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"3896",1758,"UGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"3897",1759,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
"3898",1759,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
"3899",1759,"UGRD","M","Semester 1 Canberra 2020","SEIT","Saturday","8:00-8:30","15:30-16:00"
"3900",1759,"UGRD","M","Semester 1 Canberra 2020","SEIT","Sunday","8:00-8:30","16:00-16:30"
"3901",1759,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3902",1759,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"3903",1759,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","17:00-17:30"
"3904",1760,"UGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:30-17:00"
"3905",1760,"UGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
"3906",1760,"UGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:30-17:00"
"3907",1760,"UGRD","F","Semester 1 Canberra 2020","SEIT","Tuesday","7:30-8:00","16:00-16:30"
"3908",1760,"UGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"3909",1761,"UGRD","M","Semester 1 Canberra 2020","SCI","Friday","8:30-9:00","16:00-16:30"
"3910",1761,"UGRD","M","Semester 1 Canberra 2020","SCI","Monday","8:00-8:30","16:00-16:30"
"3911",1761,"UGRD","M","Semester 1 Canberra 2020","SCI","Thursday","8:30-9:00","16:00-16:30"
"3912",1761,"UGRD","M","Semester 1 Canberra 2020","SCI","Wednesday","7:00-7:30","15:00-15:30"
"3913",1762,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","15:30-16:00"
"3914",1762,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","15:30-16:00"
"3915",1762,"UGRD","M","Semester 1 Canberra 2020","SEIT","Sunday","7:30-8:00","17:00-17:30"
"3916",1762,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","15:30-16:00"
"3917",1762,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","15:30-16:00"
"3918",1762,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"3919",1765,"UGRD","F","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","15:00-15:30"
"3920",1765,"UGRD","F","Semester 1 Canberra 2020","BUS","Monday","8:30-9:00","16:00-16:30"
"3921",1765,"UGRD","F","Semester 1 Canberra 2020","BUS","Thursday","8:00-8:30","17:30-18:00"
"3922",1765,"UGRD","F","Semester 1 Canberra 2020","BUS","Tuesday","7:30-8:00","15:00-15:30"
"3923",1765,"UGRD","F","Semester 1 Canberra 2020","BUS","Wednesday","7:30-8:00","16:00-16:30"
"3924",1766,"UGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:00-16:30"
"3925",1766,"UGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:30-17:00"
"3926",1766,"UGRD","F","Semester 1 Canberra 2020","SEIT","Saturday","9:30-10:00","16:30-17:00"
"3927",1766,"UGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
"3928",1766,"UGRD","F","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","17:30-18:00"
"3929",1766,"UGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"3930",1767,"UGRD","F","Semester 1 Canberra 2020","BUS","Friday","8:00-8:30","17:00-17:30"
